date,TCI,TCI_lead1,HSS_t1_q75,split_flag
2024-07-01,15.391242747243972,15.3852970184485,0,train
2024-07-02,15.3852970184485,15.427679125124095,0,train
2024-07-03,15.427679125124095,15.378529087050405,0,train
2024-07-05,15.378529087050405,15.357459329317503,0,train
2024-07-08,15.357459329317503,15.34585718130974,0,train
2024-07-09,15.34585718130974,15.367178471766843,0,train
2024-07-11,15.367178471766843,15.35537305518607,0,train
2024-07-12,15.35537305518607,15.378879715539153,0,train
2024-07-15,15.378879715539153,15.380362810279976,0,train
2024-07-16,15.380362810279976,15.388665099400225,0,train
2024-07-17,15.388665099400225,15.3916779184617,0,train
2024-07-18,15.3916779184617,15.385023976146812,0,train
2024-07-19,15.385023976146812,15.3859994343483,0,train
2024-07-22,15.3859994343483,15.38018107324235,0,train
2024-07-23,15.38018107324235,15.371403494819283,0,train
2024-07-25,15.371403494819283,15.36713710094008,0,train
2024-07-26,15.36713710094008,15.348141672388255,0,train
2024-07-29,15.348141672388255,15.35277679068964,0,train
2024-07-30,15.35277679068964,15.39160058801444,0,train
2024-07-31,15.39160058801444,15.385354627599789,0,train
2024-08-01,15.385354627599789,15.38752562291732,0,train
2024-08-02,15.38752562291732,15.398105425898212,0,train
2024-08-05,15.398105425898212,15.394851417077978,0,train
2024-08-06,15.394851417077978,15.407369289758307,0,train
2024-08-08,15.407369289758307,15.394026093926913,0,train
2024-08-09,15.394026093926913,15.373514842332373,0,train
2024-08-12,15.373514842332373,15.3728989851203,0,validation
2024-08-13,15.3728989851203,15.3748446962427,0,validation
2024-08-14,15.3748446962427,15.380681095769068,0,validation
2024-08-15,15.380681095769068,15.383057600055835,0,validation
2024-08-16,15.383057600055835,15.380394296904884,0,validation
2024-08-19,15.380394296904884,15.38355852400873,0,validation
2024-08-20,15.38355852400873,15.400013323383114,0,validation
2024-08-22,15.400013323383114,15.439531377349349,0,validation
2024-08-23,15.439531377349349,15.422548708222225,0,validation
2024-08-26,15.422548708222225,15.395350514001176,0,validation
2024-08-27,15.395350514001176,15.385750017891464,0,validation
2024-08-28,15.385750017891464,15.371679578817096,0,validation
2024-08-29,15.371679578817096,15.362614935533184,0,validation
2024-08-30,15.362614935533184,15.38589177269126,0,validation
2024-09-03,15.38589177269126,15.383174965072502,0,validation
2024-09-05,15.383174965072502,15.393480855528155,0,validation
2024-09-06,15.393480855528155,15.378352816814116,0,validation
2024-09-09,15.378352816814116,15.380459974761177,0,validation
2024-09-10,15.380459974761177,15.413083159230808,0,validation
2024-09-11,15.413083159230808,15.40830350114614,0,validation
2024-09-12,15.40830350114614,15.408721680856068,0,validation
2024-09-13,15.408721680856068,15.409307477385662,0,validation
2024-09-16,15.409307477385662,15.419254486122703,0,validation
2024-09-17,15.419254486122703,15.407803014930307,0,validation
2024-09-19,15.407803014930307,15.400967829961171,0,validation
2024-09-20,15.400967829961171,15.398441163785318,0,validation
2024-09-23,15.398441163785318,15.39912181810076,0,validation
2024-09-24,15.39912181810076,15.4003910822983,0,validation
2024-09-25,15.4003910822983,15.397300421208993,0,validation
2024-09-26,15.397300421208993,15.386254851819592,0,validation
2024-09-27,15.386254851819592,15.385578582654333,0,validation
2024-09-30,15.385578582654333,15.372834526486834,0,validation
2024-10-01,15.372834526486834,15.335638520122044,0,validation
2024-10-03,15.335638520122044,15.337196747095009,0,validation
2024-10-04,15.337196747095009,15.344912315983494,0,validation
2024-10-07,15.344912315983494,15.382035494106136,0,validation
2024-10-08,15.382035494106136,15.37409279144907,0,validation
2024-10-09,15.37409279144907,15.370100098337993,0,validation
2024-10-10,15.370100098337993,15.368396714578228,0,validation
2024-10-11,15.368396714578228,15.354393614607206,0,validation
2024-10-17,15.354393614607206,15.33198104963304,0,validation
2024-10-18,15.33198104963304,15.318751668541442,0,validation
2024-10-21,15.318751668541442,15.294509526990474,0,validation
2024-10-22,15.294509526990474,15.287486249739056,0,validation
2024-10-23,15.287486249739056,15.284311854798668,0,validation
2024-10-24,15.284311854798668,15.231045404768414,0,validation
2024-10-25,15.231045404768414,15.190860700771667,0,validation
2024-10-28,15.190860700771667,15.203819528538045,0,validation
2024-10-29,15.203819528538045,15.13190235104179,0,validation
2024-11-01,15.13190235104179,15.140779911142577,0,validation
2024-11-04,15.140779911142577,15.142346034162143,0,validation
2024-11-05,15.142346034162143,15.24231879271102,0,validation
2024-11-06,15.24231879271102,15.208172577005032,0,validation
2024-11-07,15.208172577005032,15.270575576232156,0,validation
2024-11-08,15.270575576232156,15.242143033258564,0,validation
2024-11-12,15.242143033258564,15.225415646681949,0,validation
2024-11-14,15.225415646681949,15.213470497471643,0,validation
2024-11-15,15.213470497471643,15.204325098536604,0,validation
2024-11-18,15.204325098536604,15.203004544488566,0,validation
2024-11-19,15.203004544488566,15.200538959751984,0,validation
2024-11-20,15.200538959751984,15.190168018668452,0,validation
2024-11-21,15.190168018668452,15.185027561321364,0,validation
2024-11-22,15.185027561321364,15.18733796063394,0,validation
2024-11-25,15.18733796063394,15.184370523937307,0,validation
2024-11-26,15.184370523937307,15.191549977203644,0,validation
2024-12-02,15.191549977203644,15.185471239876902,0,validation
2024-12-03,15.185471239876902,15.193358073000995,0,validation
2024-12-04,15.193358073000995,15.184981321153591,0,validation
2024-12-05,15.184981321153591,15.187505512301414,0,validation
2024-12-06,15.187505512301414,15.175549360626912,0,validation
2024-12-09,15.175549360626912,15.178233954515957,0,validation
2024-12-10,15.178233954515957,15.16746299409036,0,validation
2024-12-12,15.16746299409036,15.160488692496768,0,validation
2024-12-13,15.160488692496768,15.167761257767063,0,validation
2024-12-16,15.167761257767063,15.164369073886697,0,validation
2024-12-17,15.164369073886697,15.151024347669216,0,validation
2024-12-18,15.151024347669216,15.144738246574985,0,validation
2024-12-19,15.144738246574985,15.146486692232145,0,validation
2024-12-20,15.146486692232145,15.142856685715984,0,validation
2024-12-23,15.142856685715984,15.142482700462953,0,validation
2024-12-26,15.142482700462953,15.143199244212072,0,validation
2024-12-27,15.143199244212072,15.13570952303159,0,validation
2024-12-30,15.13570952303159,15.135119678497205,0,validation
2024-12-31,15.135119678497205,15.1436882612638,0,validation
2025-01-02,15.1436882612638,15.141738293679673,0,validation
2025-01-03,15.141738293679673,15.150015718109197,0,validation
2025-01-06,15.150015718109197,15.12437558205734,0,validation
2025-01-07,15.12437558205734,15.137320917011143,0,validation
2025-01-08,15.137320917011143,15.075519334671942,0,validation
2025-01-10,15.075519334671942,15.067801107173947,0,validation
2025-01-13,15.067801107173947,15.064904079450187,0,validation
2025-01-14,15.064904079450187,15.066243093995135,0,validation
2025-01-15,15.066243093995135,15.058420792432615,0,validation
2025-01-16,15.058420792432615,15.04894865383548,0,validation
2025-01-17,15.04894865383548,14.986878232412543,0,validation
2025-01-21,14.986878232412543,15.002675110865365,0,validation
2025-01-22,15.002675110865365,15.001472858938788,0,validation
2025-01-23,15.001472858938788,14.99665365240103,0,validation
2025-01-24,14.99665365240103,14.991739839016974,0,validation
2025-01-27,14.991739839016974,14.988526884883946,0,validation
2025-01-28,14.988526884883946,14.976659450386546,0,validation
2025-01-29,14.976659450386546,14.976674739841048,0,validation
2025-01-30,14.976674739841048,14.974803924362204,0,validation
2025-01-31,14.974803924362204,14.964728229875991,0,validation
2025-02-03,14.964728229875991,14.96854274379733,0,validation
2025-02-04,14.96854274379733,14.943829879105422,0,validation
2025-02-05,14.943829879105422,14.939426226054309,0,validation
2025-02-06,14.939426226054309,14.931162990059446,0,validation
2025-02-07,14.931162990059446,14.922517837896027,0,validation
2025-02-10,14.922517837896027,14.911628285433856,0,validation
2025-02-11,14.911628285433856,14.909587478721168,0,validation
2025-02-12,14.909587478721168,14.902826671870898,0,validation
2025-02-13,14.902826671870898,14.891209071375355,0,validation
2025-02-14,14.891209071375355,14.89115409290617,0,validation
2025-02-18,14.89115409290617,14.884724520288092,0,validation
2025-02-19,14.884724520288092,14.86774804433463,0,validation
2025-02-20,14.86774804433463,14.926061509748637,0,validation
2025-02-21,14.926061509748637,14.935022989679858,0,validation
2025-02-24,14.935022989679858,14.911452602146149,0,validation
2025-02-25,14.911452602146149,14.89966537758439,0,validation
2025-02-26,14.89966537758439,14.896794315972972,0,validation
2025-02-27,14.896794315972972,14.86060004559692,0,validation
2025-02-28,14.86060004559692,14.855431055896862,0,validation
2025-03-03,14.855431055896862,14.85652988491307,0,validation
2025-03-04,14.85652988491307,14.836544634108805,0,validation
2025-03-05,14.836544634108805,14.83365539360575,0,validation
2025-03-06,14.83365539360575,14.835730946886342,0,validation
2025-03-07,14.835730946886342,14.82236091515167,0,validation
2025-03-10,14.82236091515167,14.822459391662912,0,validation
2025-03-11,14.822459391662912,14.824323793533903,0,validation
2025-03-12,14.824323793533903,14.827554288473133,0,validation
2025-03-13,14.827554288473133,14.82702765089418,0,validation
2025-03-14,14.82702765089418,14.842937444658144,0,validation
2025-03-17,14.842937444658144,14.839880865376731,0,validation
2025-03-18,14.839880865376731,14.839582702633288,0,validation
2025-03-19,14.839582702633288,14.843542929743473,0,validation
2025-03-20,14.843542929743473,14.848113248107945,0,validation
2025-03-21,14.848113248107945,14.839632694955435,0,validation
2025-03-24,14.839632694955435,14.839091680497566,0,validation
2025-03-25,14.839091680497566,14.8442625425434,0,validation
2025-03-26,14.8442625425434,14.839711974457469,0,validation
2025-03-27,14.839711974457469,14.83160930298979,0,validation
2025-03-28,14.83160930298979,14.844799598401837,0,validation
2025-03-31,14.844799598401837,14.846219087732862,0,validation
2025-04-01,14.846219087732862,14.846803102131643,0,validation
2025-04-02,14.846803102131643,14.843285513397367,0,validation
2025-04-03,14.843285513397367,14.947629296708328,0,validation
2025-04-04,14.947629296708328,14.956552244722868,0,validation
2025-04-07,14.956552244722868,14.966726109257186,0,validation
2025-04-08,14.966726109257186,15.025983375911256,0,validation
2025-04-09,15.025983375911256,15.03643564727876,0,validation
2025-04-10,15.03643564727876,15.028760574532832,0,validation
2025-04-11,15.028760574532832,15.02795002912487,0,test
2025-04-14,15.02795002912487,14.996275643177862,0,test
2025-04-15,14.996275643177862,14.972860582313292,0,test
2025-04-17,14.972860582313292,14.96034136890422,0,test
2025-04-21,14.96034136890422,14.97433076086585,0,test
2025-04-22,14.97433076086585,14.976386041071963,0,test
2025-04-23,14.976386041071963,14.974956174891604,0,test
2025-04-24,14.974956174891604,14.9771171371791,0,test
2025-04-25,14.9771171371791,14.975605220757236,0,test
2025-04-28,14.975605220757236,14.967351749351362,0,test
2025-04-29,14.967351749351362,14.9625900014872,0,test
2025-05-01,14.9625900014872,14.959764332957404,0,test
2025-05-02,14.959764332957404,14.950065965925347,0,test
2025-05-05,14.950065965925347,14.950690560456955,0,test
2025-05-06,14.950690560456955,14.940862031829324,0,test
2025-05-07,14.940862031829324,14.947847332770955,0,test
2025-05-08,14.947847332770955,14.95505194227412,0,test
2025-05-09,14.95505194227412,14.965225806857935,0,test
2025-05-12,14.965225806857935,15.001914484124498,0,test
2025-05-13,15.001914484124498,14.969243650274263,0,test
2025-05-15,14.969243650274263,14.958767764500728,0,test
2025-05-16,14.958767764500728,14.946194032201868,0,test
2025-05-19,14.946194032201868,14.924979374087796,0,test
2025-05-20,14.924979374087796,14.926965576701551,0,test
2025-05-21,14.926965576701551,14.91953124554118,0,test
2025-05-22,14.91953124554118,14.917901078698035,0,test
2025-05-23,14.917901078698035,14.909911071749615,0,test
2025-05-27,14.909911071749615,14.901162818165284,0,test
2025-05-29,14.901162818165284,14.89816537948864,0,test
2025-05-30,14.89816537948864,14.904199090087776,0,test
2025-06-02,14.904199090087776,14.903076219352808,0,test
2025-06-03,14.903076219352808,14.896288960343304,0,test
2025-06-04,14.896288960343304,14.89599036759454,0,test
2025-06-05,14.89599036759454,14.897674734640928,0,test
2025-06-06,14.897674734640928,14.901869418156958,0,test
2025-06-09,14.901869418156958,14.895350258055997,0,test
2025-06-10,14.895350258055997,14.893316993353848,0,test
2025-06-12,14.893316993353848,14.887388673061295,0,test
2025-06-13,14.887388673061295,14.876600870797066,0,test
2025-06-16,14.876600870797066,14.837330105712146,0,test
2025-06-17,14.837330105712146,14.834607223840646,0,test
2025-06-18,14.834607223840646,14.837879176304028,0,test
2025-06-20,14.837879176304028,14.835312102106505,0,test
2025-06-23,14.835312102106505,14.79874730084704,0,test
2025-06-24,14.79874730084704,14.796904935137167,0,test
2025-06-26,14.796904935137167,14.78871871884769,0,test
2025-06-27,14.78871871884769,14.780747151746455,0,test
2025-06-30,14.780747151746455,14.77860148335807,0,test
2025-07-01,14.77860148335807,14.809100522139262,0,test
2025-07-02,14.809100522139262,14.820728843594097,0,test
2025-07-03,14.820728843594097,14.800707636751843,0,test
2025-07-07,14.800707636751843,14.799134446808626,0,test
2025-07-08,14.799134446808626,14.78229090693346,0,test
2025-07-10,14.78229090693346,14.77785352661313,0,test
2025-07-11,14.77785352661313,14.7763709009831,0,test
2025-07-14,14.7763709009831,14.773951197839382,0,test
2025-07-15,14.773951197839382,14.774735131373514,0,test
2025-07-16,14.774735131373514,14.771751639161312,0,test
2025-07-17,14.771751639161312,14.761954841877976,0,test
2025-07-18,14.761954841877976,14.762184289151348,0,test
2025-07-21,14.762184289151348,14.751301298447602,0,test
2025-07-22,14.751301298447602,14.748765759991668,0,test
2025-07-24,14.748765759991668,14.741460939789194,0,test
2025-07-25,14.741460939789194,14.737197341636913,0,test
2025-07-28,14.737197341636913,14.723186818252923,0,test
2025-07-29,14.723186818252923,14.724063062564774,0,test
2025-07-30,14.724063062564774,14.726635386326071,0,test
2025-07-31,14.726635386326071,14.726949513982465,0,test
2025-08-01,14.726949513982465,14.723782443214851,0,test
2025-08-04,14.723782443214851,14.723796017173049,0,test
2025-08-05,14.723796017173049,14.722907064113055,0,test
2025-08-07,14.722907064113055,14.718827493728025,0,test
2025-08-08,14.718827493728025,14.697958183792522,0,test
2025-08-11,14.697958183792522,14.697167526896257,0,test
2025-08-12,14.697167526896257,14.68962597713189,0,test
2025-08-13,14.68962597713189,14.685024749428685,0,test
2025-08-14,14.685024749428685,14.65650224782693,0,test
2025-08-15,14.65650224782693,14.679342010733812,0,test
2025-08-18,14.679342010733812,14.672325971354685,0,test
2025-08-19,14.672325971354685,14.653032607091736,0,test
2025-08-21,14.653032607091736,14.662247814053895,0,test
2025-08-22,14.662247814053895,14.619515866135524,0,test
2025-08-25,14.619515866135524,14.6152860135443,0,test
2025-08-26,14.6152860135443,14.607238217759718,0,test
2025-08-27,14.607238217759718,14.600931557421474,0,test
2025-08-28,14.600931557421474,14.584041046947297,0,test
2025-08-29,14.584041046947297,14.556799225075912,0,test
2025-09-02,14.556799225075912,14.556697224492035,0,test
2025-09-04,14.556697224492035,14.542015709232723,0,test
2025-09-05,14.542015709232723,14.533439399847348,0,test
2025-09-08,14.533439399847348,14.529187207621982,0,test
2025-09-09,14.529187207621982,14.520279763112956,0,test
2025-09-10,14.520279763112956,14.526763242490714,0,test
2025-09-11,14.526763242490714,14.521055293001307,0,test
2025-09-12,14.521055293001307,14.53133976004127,0,test
2025-09-15,14.53133976004127,14.523005830289971,0,test
2025-09-16,14.523005830289971,14.518870985196708,0,test
2025-09-18,14.518870985196708,14.512890000764576,0,test
2025-09-19,14.512890000764576,14.512140626669131,0,test
2025-09-22,14.512140626669131,14.507087710700972,0,test
2025-09-23,14.507087710700972,14.504754064583292,0,test
2025-09-24,14.504754064583292,14.49451636007891,0,test
2025-09-25,14.49451636007891,14.490309387296016,0,test
2025-09-26,14.490309387296016,14.46347637855759,0,test
2025-09-29,14.46347637855759,14.461296791445566,0,test
2025-09-30,14.461296791445566,14.459264443408992,0,test
2025-10-02,14.459264443408992,14.459245590931902,0,test
2025-10-03,14.459245590931902,14.45673898168772,0,test
2025-10-06,14.45673898168772,14.46007198101388,0,test
2025-10-07,14.46007198101388,14.462992724882673,0,test
2025-10-08,14.462992724882673,14.455123854259533,0,test
2025-10-09,14.455123854259533,14.475444508830812,0,test
2025-10-10,14.475444508830812,14.46694149783223,0,test
2025-10-16,14.46694149783223,14.47739661931955,0,test
2025-10-17,14.47739661931955,14.467705021826363,0,test
2025-10-20,14.467705021826363,14.459885126885416,0,test
2025-10-21,14.459885126885416,14.45657619438272,0,test
2025-10-22,14.45657619438272,14.461479656926237,0,test
2025-10-23,14.461479656926237,14.45825760089264,0,test
2025-10-24,14.45825760089264,14.456043008679828,0,test
2025-10-27,14.456043008679828,14.43414628332776,0,test
2025-10-28,14.43414628332776,14.434447203653663,0,test
2025-10-30,14.434447203653663,14.429052060257938,0,test
2025-10-31,14.429052060257938,14.424660152670787,0,test
2025-11-03,14.424660152670787,14.429098006729676,0,test
2025-11-04,14.429098006729676,14.433587699874728,0,test
2025-11-05,14.433587699874728,14.429147817887436,0,test
2025-11-06,14.429147817887436,14.429511824147786,0,test
2025-11-07,14.429511824147786,14.429808897583651,0,test
2025-11-10,14.429808897583651,14.452415928658285,0,test
2025-11-14,14.452415928658285,14.450503992379682,0,test
2025-11-17,14.450503992379682,14.435260127492958,0,test
2025-11-18,14.435260127492958,14.443679202158796,0,test
2025-11-19,14.443679202158796,14.447677706671872,0,test
2025-11-20,14.447677706671872,14.443453612473078,0,test
2025-11-21,14.443453612473078,14.446022474852724,0,test
2025-11-24,14.446022474852724,14.443517599310535,0,test
2025-11-25,14.443517599310535,14.447135961454624,0,test
2025-12-01,14.447135961454624,14.437914430178722,0,test
2025-12-02,14.437914430178722,14.433145258781424,0,test
2025-12-03,14.433145258781424,14.433539891676558,0,test
2025-12-04,14.433539891676558,14.430222391602618,0,test
2025-12-05,14.430222391602618,14.427650759008309,0,test
2025-12-08,14.427650759008309,14.43115834521862,0,test
2025-12-09,14.43115834521862,14.43250488316948,0,test
2025-12-11,14.43250488316948,14.436157402936844,0,test
2025-12-12,14.436157402936844,14.429980946704202,0,test
2025-12-15,14.429980946704202,14.436853332226065,0,test
2025-12-16,14.436853332226065,14.43088374755548,0,test
2025-12-17,14.43088374755548,14.433584315859983,0,test
2025-12-18,14.433584315859983,14.43382829923229,0,test
2025-12-19,14.43382829923229,14.424413716377384,0,test
2025-12-22,14.424413716377384,14.41677804460224,0,test
2025-12-23,14.41677804460224,,,test
